user_id,recency,frequency,monetary
R01138,29,17,259.0
R01139,42,24,365.44
R01140,30,15,235.19
R01141,20,27,400.02
R01142,46,16,256.51
R01143,28,21,335.98
R01144,30,20,327.36
R01145,33,24,368.65
R01146,36,25,378.86
R01147,20,19,301.32
R01148,28,18,329.63
R01149,22,14,214.81
R01150,30,26,401.43
R01151,37,23,323.43
R01152,48,14,217.69
R01153,28,16,243.59
R01154,53,17,273.2
R01155,20,23,356.28000000000003
R01156,20,21,309.11
R01157,25,26,435.07
R01158,40,16,236.6
R01159,66,15,269.7
R01160,85,11,179.12
R01161,22,15,278.29
R01162,25,13,223.14
R01163,34,16,200.71
R01164,27,26,450.73
R01165,29,23,353.71000000000004
R01166,54,29,454.24
R01167,45,16,212.72
R01168,29,25,371.12
R01169,25,20,344.75
R01170,21,20,347.87
R01171,31,14,218.42
R01172,38,25,328.25
R01173,20,21,402.81
R01174,43,17,235.58
R01175,43,20,365.93
R01176,31,23,363.64
R01177,63,22,322.21
R01178,35,18,269.53
R01179,29,24,369.35
R01180,31,21,311.26
R01181,74,20,295.59
R01182,43,20,285.13
R01183,49,14,227.97
R01184,48,6,78.87
R01185,20,24,435.28
R01186,24,19,303.52
R01187,80,9,160.36
R01188,22,18,304.34
R01189,31,22,357.62
R01190,31,22,321.15
R01191,32,18,268.46
R01192,64,21,307.36
R01193,56,17,236.32
R01194,19,20,305.81
R01195,55,26,391.49
R01196,21,19,288.18
R01197,37,16,254.66
R01198,47,22,305.7
R01199,41,16,249.77
R01200,24,23,286.76
R01201,71,25,398.57
R01202,107,9,145.11
R01203,28,24,385.24
R01204,24,21,327.43
R01205,35,18,324.62
R01206,24,21,314.37
R01207,49,18,287.49
R01208,47,13,219.79
R01209,75,14,197.29
R01210,28,23,342.42
R01211,53,15,233.91
R01212,27,24,363.90999999999997
R01213,23,20,283.53
R01214,30,18,289.13
R01215,50,27,410.53999999999996
R01216,48,24,400.12
R01217,63,22,283.49
R01218,66,17,314.48
R01219,40,23,346.90999999999997
R01220,28,15,237.5
R01221,24,24,371.09
R01222,107,18,258.33
R01223,26,20,281.25
R01224,44,18,249.56
R01225,45,20,326.44
R01226,56,15,199.75
R01227,26,21,287.62
R01228,24,17,271.74
R01229,54,23,340.5
R01230,71,19,246.82
R01231,55,22,347.08
R01232,29,21,287.98
R01233,28,21,323.68
R01234,20,14,243.33999999999997
R01235,25,12,188.4
R01236,18,21,330.77
R01237,19,26,408.31
R01238,23,16,225.84
R01239,20,15,314.74
R01240,38,20,367.28
R01241,44,20,337.3
R01242,32,20,266.7
R01243,60,20,271.76
R01244,50,17,238.35999999999999
R01245,49,26,428.55
R01246,19,20,308.57
R01247,24,20,327.45
R01248,45,15,249.47
R01249,38,25,388.82
R01250,31,20,269.11
R01251,33,15,247.69
R01252,25,28,425.69
R01253,38,25,365.76
R01254,32,22,313.17
R01255,41,17,250.35
R01256,56,21,324.63
R01257,49,15,251.04000000000002
R01258,34,19,333.56
R01259,47,19,273.01
R01260,29,26,358.54
R01261,30,17,284.86
R01262,22,21,322.93
R01263,27,20,299.87
R01264,34,21,380.76
R01265,38,18,254.34
R01266,21,21,318.93
R01267,27,26,357.2
R01268,24,18,265.73
R01269,38,15,198.16
R01270,30,14,197.57
R01271,22,27,388.45
R01272,21,30,491.06
R01273,20,24,353.2
R01274,43,22,353.34000000000003
R01275,21,26,397.15
R01276,60,22,321.75
R01277,29,18,261.05
R01278,44,18,265.24
R01279,23,25,324.7
R01280,57,18,267.03
R01281,59,23,397.15
R01282,19,15,222.01999999999998
R01283,34,27,371.52
R01284,28,21,326.37
R01285,48,19,307.37
R01286,39,17,265.93
R01287,26,14,200.42000000000002
R01288,24,27,403.61
R01289,21,23,356.75
R01290,23,20,324.43
R01291,53,20,296.42
R01292,64,21,359.93
R01293,22,15,242.9
R01294,135,13,216.26
R01295,29,14,201.43
R01296,37,21,322.76
R01297,20,29,430.29
R01298,121,14,201.87
R01299,21,18,307.93
R01300,29,17,260.89
R01301,62,19,328.4
R01302,33,20,325.06
R01303,20,24,424.84
R01304,27,21,310.37
R01305,58,14,233.17
R01306,49,24,347.3
R01307,24,21,279.17
R01308,28,29,453.79
R01309,32,22,296.71000000000004
R01310,42,26,404.45
R01311,19,21,353.26
R01312,42,16,262.23
R01313,36,30,440.21
R01314,33,21,302.1
R01315,51,27,470.58
R01316,43,16,213.55
R01317,34,23,336.99
R01318,58,20,281.97
R01319,26,18,265.3
R01320,25,22,379.96999999999997
R01321,20,18,275.55
R01322,23,20,338.69
R01323,27,19,294.25
R01324,29,25,378.87
R01325,19,28,436.33000000000004
R01326,37,25,426.12
R01327,119,17,220.01999999999998
R01328,19,14,197.07
R01329,36,17,227.14
R01330,21,24,395.6
R01331,49,21,340.08
R01332,25,26,400.06
R01333,24,14,212.96
R01334,42,19,299.32
R01335,20,21,333.64
R01336,31,15,203.36
R01337,26,12,166.91
R01338,36,16,224.3
R01339,21,31,488.77
R01340,21,15,243.95000000000002
R01341,19,24,347.24
R01342,39,22,349.53
R01343,58,18,308.35
R01344,47,19,271.49
R01345,24,19,315.32
R01346,55,16,231.71
R01347,28,24,361.12
R01348,20,17,241.93
R01349,30,21,426.34000000000003
R01350,25,20,311.46
R01351,29,27,382.68
R01352,40,24,376.06
R01353,25,17,239.23
R01354,66,18,353.5
R01355,31,17,247.60999999999999
R01356,47,23,360.08
R01357,47,17,296.13
R01358,37,17,255.72
R01359,21,28,453.07
R01360,25,22,325.15
R01361,22,21,326.19
R01362,64,14,204.05
R01363,26,31,496.86
R01364,29,25,373.77
R01365,34,23,401.51
R01366,22,10,129.07
R01367,37,15,222.84
R01368,83,16,285.11
R01369,22,19,305.16
R01370,25,24,331.68
R01371,26,22,307.3
R01372,42,21,365.63
R01373,86,23,346.69
R01374,25,23,332.87
R01375,19,22,341.44
R01376,29,18,315.14
R01377,30,25,401.18
R01378,21,22,326.69
R01379,38,14,195.64
R01380,19,25,365.01
R01381,18,20,263.1
R01382,28,26,385.04
R01383,24,20,355.65
R01384,20,21,324.52
R01385,21,28,398.49
R01386,21,26,427.5
R01387,26,16,281.16
R01388,32,15,238.24
R01389,20,18,297.33
R01390,58,30,474.71
R01391,19,20,343.13
R01392,63,17,255.49
R01393,21,14,241.52
R01394,39,28,423.32
R01395,22,13,198.72
R01396,22,21,299.32
R01397,49,19,300.51
R01398,43,14,223.91
R01399,23,18,243.42
R01400,63,15,239.86
R01401,33,20,317.06
R01402,55,14,260.81
R01403,31,20,312.39
R01404,45,16,242.34
R01405,75,23,390.56
R01406,35,23,379.55
R01407,21,18,268.08
R01408,24,23,328.58
R01409,83,20,272.83
R01410,39,15,194.75
R01411,21,26,375.36
R01412,21,21,362.8
R01413,57,19,313.1
R01414,22,18,247.20999999999998
R01415,51,24,365.73
R01416,35,24,365.04
R01417,35,26,418.26
R01418,41,24,364.1
R01419,31,16,234.03
R01420,24,16,203.65
R01421,23,20,326.78
R01422,33,23,350.43
R01423,46,21,299.25
R01424,38,17,271.57
R01425,22,23,374.01
R01426,21,21,301.0
R01427,40,26,440.33
R01428,22,25,375.0
R01429,58,22,388.56
R01430,53,21,351.5
R01431,33,17,308.63
R01432,19,16,263.17
R01433,25,22,341.26
R01434,26,25,439.21000000000004
R01435,23,15,220.94
R01436,36,29,468.79
R01437,23,20,320.1
R01438,59,19,278.83
R01439,28,17,228.76000000000002
R01440,21,17,251.07
R01441,29,21,315.8
R01442,41,14,198.38
R01443,39,22,347.09
R01444,91,27,416.3
R01445,52,15,242.76
R01446,41,31,484.71
R01447,18,19,262.67
R01448,35,16,307.44
R01449,75,14,217.53
R01450,28,21,283.76
R01451,43,22,344.84
R01452,21,22,351.04
R01453,20,26,418.39
R01454,22,19,360.25
R01455,23,22,306.31
R01456,24,17,256.1
R01457,34,25,369.79
R01458,25,22,323.26
R01459,31,19,283.91
R01460,31,20,271.95
R01461,32,22,305.17
R01462,22,22,443.32
R01463,18,25,429.9
R01464,72,21,320.35
R01465,29,20,307.91
R01466,65,16,220.25
R01467,24,29,452.56
R01468,31,24,393.51
R01469,25,19,326.31
R01470,42,23,361.63
R01471,84,14,189.44
R01472,20,25,362.3
R01473,23,21,346.18
R01474,31,17,241.71
R01475,40,23,364.68
R01476,21,17,239.16
R01477,19,22,292.94
R01478,42,11,145.94
R01479,35,25,404.84
R01480,25,30,462.31
R01481,55,24,406.0
R01482,61,27,431.27
R01483,38,19,305.67
R01484,28,23,362.65000000000003
R01485,29,21,322.1
R01486,23,26,397.05
R01487,23,23,411.49
R01488,30,18,263.14
R01489,96,23,371.65
R01490,28,16,231.56
R01491,60,22,342.43
R01492,25,16,259.21
R01493,37,16,242.55
R01494,25,28,402.84000000000003
R01495,35,14,210.63
R01496,21,26,409.18
R01497,35,21,334.7
R01498,35,24,383.94
R01499,22,18,246.64000000000001
R01500,52,14,217.27
R01501,24,14,236.94
R01502,46,19,261.83
R01503,31,15,224.14
R01504,24,18,277.95
R01505,23,19,294.7
R01506,27,25,379.43
R01507,25,16,280.12
R01508,34,21,300.32
R01509,24,20,305.66
R01510,21,26,423.83000000000004
R01511,23,19,253.31
R01512,32,9,126.09
R01513,44,14,208.9
R01514,24,17,274.76
R01515,31,15,214.05
R01516,24,18,299.95
R01517,99,14,241.06
R01518,42,16,268.26
R01519,20,20,336.15
R01520,24,20,316.23
R01521,58,25,352.17
R01522,46,20,314.7
R01523,33,25,392.98
R01524,24,18,257.96999999999997
R01525,40,21,293.7
R01526,30,21,305.68
R01527,24,19,279.92
R01528,69,20,321.36
R01529,27,24,373.51
R01530,56,17,220.42
R01531,27,12,178.77
R01532,52,23,331.92
R01533,27,15,248.83
R01534,44,23,370.55
R01535,70,20,294.58
R01536,88,16,226.09
R01537,43,15,210.95999999999998
R01538,24,18,270.84
R01539,42,15,187.91
R01540,26,19,349.73
R01541,30,22,319.71000000000004
R01542,52,20,328.74
R01543,31,27,409.13
R01544,20,24,306.86
R01545,50,20,326.78
R01546,57,28,427.96
R01547,135,13,228.71
R01548,20,18,220.7
R01549,25,15,279.59000000000003
R01550,72,30,496.42
R01551,21,21,292.64
R01552,49,19,271.14
R01553,25,23,316.74
R01554,25,25,345.39
R01555,45,9,179.47
R01556,30,14,182.56
R01557,33,27,387.21
R01558,21,31,438.71
R01559,43,24,390.61
R01560,68,20,264.9
R01561,65,18,270.38
R01562,36,29,471.9
R01563,60,23,387.78
R01564,20,16,240.7
R01565,19,19,276.56
R01566,69,16,235.66
R01567,34,17,230.32
R01568,52,18,244.75
R01569,50,16,217.61
R01570,49,17,283.53
R01571,50,27,398.23
R01572,52,17,241.06
R01573,28,28,495.06
R01574,20,25,329.01
R01575,24,23,400.09
R01576,26,21,328.02
R01577,36,25,384.79
R01578,27,22,320.33
R01579,31,21,317.07
R01580,21,13,179.36
R01581,27,9,117.36
R01582,47,18,267.99
R01583,58,26,387.02
R01584,22,28,446.23
R01585,26,22,344.89
R01586,27,22,322.2
R01587,21,29,417.97
R01588,26,17,269.82
R01589,21,21,336.07
R01590,54,18,257.51
R01591,63,25,345.29
R01592,20,28,461.90999999999997
R01593,39,23,390.9
R01594,72,19,328.43
R01595,26,9,128.19
R01596,34,23,366.52
R01597,26,15,212.7
R01598,42,24,445.81
R01599,38,17,274.54
R01600,38,18,285.6
R01601,33,19,255.63
R01602,35,19,305.34000000000003
R01603,35,18,289.77
R01604,23,23,327.46
R01605,58,19,300.03
R01606,31,21,374.85
R01607,29,30,431.34
R01608,23,21,281.56
R01609,47,23,410.76
R01610,22,23,348.15999999999997
R01611,20,10,159.76
R01612,35,21,337.39
R01613,50,17,248.25
R01614,43,16,216.43
R01615,25,34,515.4
R01616,85,23,363.77
R01617,72,16,262.16
R01618,27,22,354.74
R01619,44,21,295.74
R01620,41,18,321.39
R01621,51,23,373.77
R01622,20,17,237.75
R01623,76,20,267.58
R01624,23,24,379.95
R01625,33,28,458.77
R01626,21,17,240.49
R01627,49,23,414.57
R01628,40,17,223.55
R01629,27,15,223.79000000000002
R01630,83,19,253.51
R01631,21,22,302.2
R01632,89,13,173.82
R01633,26,17,249.59
R01634,21,15,219.93
R01635,99,12,173.54
R01636,20,23,366.69
R01637,20,14,225.28
R01638,19,18,248.57
R01639,95,18,296.67
R01640,38,28,423.76
R01641,19,32,497.83
R01642,87,15,244.66
R01643,31,19,258.71999999999997
R01644,44,22,340.65999999999997
R01645,117,14,200.84
R01646,20,27,482.52
R01647,38,16,244.51
R01648,38,18,288.21
R01649,28,26,397.25
R01650,20,24,333.57
R01651,30,21,379.41
R01652,23,21,303.93
R01653,49,18,291.56
R01654,33,24,395.45
R01655,40,20,300.36
R01656,40,18,225.11
R01657,34,21,300.48
R01658,64,18,259.42
R01659,44,24,310.81
R01660,23,17,356.88
R01661,47,21,315.78
R01662,30,15,248.05
R01663,21,9,126.09
R01664,23,21,348.07
R01665,21,22,301.13
R01666,29,22,287.26
R01667,30,22,320.57
R01668,46,17,284.58
R01669,23,22,310.71
R01670,22,24,356.53
R01671,33,11,184.63
R01672,21,19,253.93
R01673,42,22,296.35
R01674,25,24,367.76
R01675,20,15,222.45
R01676,36,16,256.75
R01677,72,20,265.26
R01678,31,19,273.85
R01679,22,25,471.5
R01680,38,14,217.44
R01681,29,20,277.16
R01682,63,13,204.69
R01683,38,14,232.88
R01684,28,18,251.31
R01685,37,13,219.19
R01686,46,29,417.26
R01687,45,22,303.45
R01688,31,17,281.88
R01689,21,21,347.01
R01690,41,25,352.55
R01691,30,22,324.99
R01692,20,26,430.2
R01693,25,13,202.93
R01694,38,22,328.55
R01695,20,22,329.19
R01696,23,18,238.14
R01697,19,27,461.72
R01698,43,19,260.46
R01699,24,19,355.35
R01700,27,23,328.96
R01701,80,22,279.87
R01702,57,19,290.5
R01703,50,18,276.36
R01704,74,19,340.2
R01705,22,23,335.35
R01706,34,26,390.27
R01707,39,16,233.95
R01708,23,17,276.52
R01709,67,18,309.92
R01710,51,21,333.71999999999997
R01711,21,18,259.03999999999996
R01712,22,21,291.21
R01713,19,14,218.68
R01714,31,20,346.48
R01715,53,13,191.91
R01716,70,16,254.88
R01717,59,23,372.52
R01718,67,15,227.71
R01719,59,16,244.11
R01720,25,23,320.75
R01721,35,20,388.17
R01722,24,15,266.77
R01723,49,20,311.78000000000003
R01724,24,22,371.37
R01725,31,23,347.38
R01726,20,33,564.28
R01727,39,25,412.48
R01728,32,25,330.28
R01729,28,24,347.29
R01730,69,29,446.69
R01731,31,20,320.52
R01732,23,19,306.3
R01733,24,20,346.32
R01734,30,21,323.41
R01735,41,19,273.0
R01736,21,16,245.09
R01737,47,18,247.32999999999998
R01738,24,25,413.95
R01739,20,18,297.02
R01740,21,17,276.99
R01741,22,23,328.98
R01742,25,16,250.37
R01743,31,20,370.24
R01744,36,16,239.88
R01745,54,24,338.58
R01746,22,20,307.14
R01747,45,21,275.4
R01748,40,20,262.29
R01749,27,15,184.15
R01750,34,25,344.78000000000003
R01751,23,24,364.21
R01752,29,15,214.49
R01753,27,17,263.09
R01754,22,16,303.76
R01755,36,24,301.02
R01756,26,25,319.49
R01757,112,22,351.43
R01758,40,21,339.63
R01759,19,27,453.28000000000003
R01760,28,17,318.92
R01761,46,12,195.65
R01762,51,24,336.18
R01763,25,21,350.29
R01764,23,19,319.07
R01765,41,17,315.18
R01766,22,16,295.75
R01767,37,19,329.97
R01768,29,23,348.52
R01769,24,16,263.64
R01770,27,16,236.44
R01771,24,11,174.61
R01772,98,15,195.78
R01773,41,25,370.84
R01774,37,22,352.1
R01775,23,24,408.75
R01776,44,18,249.2
R01777,38,14,198.42
R01778,25,23,345.39
R01779,30,28,418.05
R01780,70,18,231.54999999999998
R01781,36,22,318.7
R01782,75,7,96.27
R01783,30,14,241.45
R01784,52,26,393.54
R01785,50,15,221.69
R01786,35,20,343.37
R01787,35,15,277.39
R01788,22,20,340.18
R01789,28,19,282.61
R01790,21,15,248.63
R01791,24,20,335.67
R01792,107,28,436.84
R01793,37,20,377.84
R01794,181,10,168.53
R01795,47,23,337.81
R01796,36,14,246.35
R01797,25,17,258.98
R01798,58,22,314.19
R01799,39,20,341.97
R01800,24,20,337.28999999999996
R01801,31,24,384.21000000000004
R01802,39,17,217.24
R01803,25,18,294.41
R01804,56,34,591.32
R01805,21,13,210.2
R01806,26,16,215.36
R01807,23,20,339.37
R01808,34,16,274.3
R01809,24,13,181.09
R01810,35,32,552.74
R01811,31,19,329.84000000000003
R01812,24,25,418.85
R01813,27,25,349.12
R01814,58,15,215.78
R01815,61,15,256.82
R01816,33,17,249.08
R01817,25,27,466.2
R01818,43,18,276.98
R01819,32,17,307.63
R01820,23,16,238.76
R01821,37,25,364.18
R01822,100,14,234.52
R01823,23,23,387.28
R01824,28,17,261.72
R01825,42,15,228.1
R01826,61,17,223.18
R01827,25,26,464.17
R01828,40,9,135.07
R01829,68,13,190.36
R01830,32,25,399.40999999999997
R01831,23,30,410.61
R01832,46,17,245.97
R01833,42,21,323.51
R01834,22,15,244.60999999999999
R01835,71,17,251.14
R01836,23,34,536.2
R01837,31,24,387.82
R01838,53,15,243.45
R01839,21,23,313.39
R01840,27,15,247.39
R01841,33,24,366.44
R01842,21,16,280.12
R01843,24,17,280.8
R01844,54,17,269.51
R01845,54,19,314.54
R01846,22,24,423.07
R01847,20,28,444.73
R01848,20,25,435.63
R01849,27,15,236.59
R01850,73,18,261.0
R01851,25,25,405.29
R01852,28,15,221.12
R01853,20,20,305.62
R01854,78,13,201.88
R01855,72,12,199.36
R01856,42,15,214.16
R01857,69,21,289.01
R01858,68,25,397.64
R01859,65,21,318.54
R01860,35,16,260.28
R01861,21,14,176.70000000000002
R01862,24,19,364.04
R01863,21,19,246.09
R01864,31,28,415.82
R01865,23,17,247.3
R01866,72,18,247.94
R01867,61,23,338.68
R01868,21,25,403.54
R01869,29,14,226.94
R01870,25,15,239.77
R01871,21,27,382.0
R01872,19,19,295.2
R01873,21,29,438.47
R01874,23,32,519.64
R01875,23,15,230.05
R01876,22,21,302.54
R01877,76,19,309.73
R01878,75,17,270.54
R01879,43,18,288.94
R01880,19,25,387.46
R01881,29,18,332.33
R01882,27,23,351.33
R01883,29,16,255.01
R01884,23,23,307.57
R01885,28,29,486.13
R01886,32,23,389.84
R01887,34,25,382.49
R01888,20,23,361.77
R01889,50,24,422.65999999999997
R01890,22,24,335.17
R01891,40,20,280.95
R01892,57,26,397.67
R01893,77,16,241.52
R01894,25,11,191.74
R01895,23,24,388.45
R01896,40,17,286.39
R01897,30,24,397.79
R01898,28,27,423.75
R01899,43,12,169.38
R01900,55,22,354.01
R01901,65,12,156.82
R01902,49,25,354.12
R01903,25,20,305.3
R01904,26,23,333.04
R01905,22,31,414.33
R01906,25,24,368.58
R01907,39,17,271.11
R01908,34,20,302.62
R01909,46,23,349.97
R01910,55,20,296.84
R01911,21,23,323.87
R01912,44,19,286.68
R01913,69,14,216.68
R01914,29,18,294.9
R01915,41,23,344.93
R01916,73,19,258.42
R01917,58,22,361.3
R01918,37,26,396.15
R01919,31,23,363.44
R01920,20,22,397.67
R01921,21,22,304.45
R01922,20,13,186.57
R01923,33,19,322.74
R01924,28,20,295.84
R01925,59,19,407.93
R01926,29,16,248.94
R01927,20,21,296.22
R01928,34,23,387.67
R01929,23,32,449.17
R01930,45,26,408.39
R01931,28,33,552.69
R01932,35,22,294.57
R01933,24,25,352.5
R01934,21,16,253.69
R01935,20,17,261.11
R01936,19,20,330.16
R01937,27,26,385.84000000000003
R01938,54,18,278.04
R01939,25,26,341.86
R01940,24,28,464.61
R01941,43,13,158.54
R01942,28,11,129.98000000000002
R01943,31,18,245.71
R01944,36,18,297.62
R01945,36,19,315.63
R01946,21,31,463.84
R01947,42,27,455.61
R01948,52,18,304.02
R01949,38,19,326.47
R01950,20,27,440.9
R01951,37,20,312.18
R01952,46,19,307.16
R01953,26,26,405.67
R01954,31,20,319.43
R01955,33,17,294.17
R01956,79,16,275.44
R01957,28,20,311.64
R01958,24,14,212.88
R01959,32,24,382.99
R01960,39,17,272.33
R01961,79,20,354.64
R01962,19,22,358.9
R01963,31,25,389.23
R01964,43,16,248.82
R01965,60,16,248.1
R01966,78,19,292.73
R01967,24,21,342.43
R01968,23,25,430.96
R01969,57,13,240.44
R01970,25,23,328.4
R01971,27,23,350.51
R01972,28,31,445.85
R01973,56,16,330.72
R01974,61,30,457.40999999999997
R01975,52,23,409.84999999999997
R01976,25,26,459.01
R01977,20,28,439.53
R01978,21,21,354.65000000000003
R01979,30,25,402.64
R01980,34,20,312.02
R01981,64,19,286.57
R01982,22,25,355.27
R01983,19,26,437.4
R01984,26,12,175.63
R01985,33,26,416.68
R01986,59,19,311.18
R01987,37,16,254.14
R01988,27,28,393.56
R01989,52,23,446.03
R01990,50,25,401.93
R01991,40,23,337.0
R01992,43,23,365.90999999999997
R01993,34,23,351.28
R01994,20,20,317.23
R01995,25,21,298.5
R01996,23,29,433.47
R01997,60,16,223.16
R01998,43,21,285.72
R01999,27,26,368.84
R02000,30,15,199.92
R02001,61,24,375.81
R02002,38,16,227.84
R02003,52,17,257.88
R02004,97,18,274.87
R02005,48,19,256.41
R02006,40,12,223.99
R02007,60,18,310.63
R02008,21,25,366.72
R02009,55,11,145.9
R02010,33,19,310.73
R02011,44,22,305.0
R02012,41,15,221.26
R02013,41,19,307.81
R02014,21,20,297.71999999999997
R02015,30,30,401.38
R02016,38,17,285.83
R02017,29,18,264.19
R02018,26,19,309.27
R02019,37,17,273.09000000000003
R02020,27,24,350.26
R02021,61,16,238.82999999999998
R02022,57,10,116.5
R02023,25,24,372.13
R02024,62,25,448.5
R02025,22,16,251.07999999999998
R02026,52,20,369.82
R02027,45,17,250.53
R02028,23,22,319.01
R02029,24,23,331.17
R02030,39,20,320.66
R02031,46,23,397.82
R02032,33,23,328.09000000000003
R02033,47,21,304.57
R02034,41,21,314.89
R02035,22,29,466.19
R02036,98,16,215.3
R02037,27,20,319.52
R02038,31,20,276.03
R02039,55,24,368.97
R02040,27,26,398.4
R02041,56,14,210.91
R02042,39,22,304.89
R02043,21,19,314.1
R02044,19,18,286.0
R02045,46,16,253.0
R02046,57,17,212.83
R02047,33,26,367.91
R02048,80,14,211.62
R02049,46,23,360.48
R02050,72,10,171.19
R02051,35,29,423.89
R02052,29,21,360.46
R02053,45,11,155.1
R02054,95,19,296.21
R02055,64,17,254.94
R02056,50,19,243.82
R02057,37,22,350.8
R02058,65,25,341.15
R02059,77,12,181.41
R02060,19,18,284.65
R02061,21,19,272.31
R02062,27,14,221.72
R02063,23,21,310.18
R02064,64,12,229.42
R02065,32,19,303.49
R02066,31,27,464.57
R02067,62,20,271.57
R02068,25,24,362.17
R02069,20,15,209.53
R02070,27,15,238.99
R02071,19,24,382.46
R02072,26,20,311.13
R02073,41,13,216.8
R02074,30,15,254.13
R02075,19,20,387.47999999999996
R02076,26,19,270.2
R02077,18,24,358.1
R02078,39,15,231.35
R02079,56,16,279.53
R02080,27,16,246.54
R02081,21,20,344.88
R02082,42,18,283.61
R02083,40,23,290.53
R02084,105,16,256.68
R02085,26,14,202.59
R02086,53,16,252.68
R02087,21,20,275.72
R02088,34,24,295.92
R02089,22,27,397.89
R02090,24,25,345.91
R02091,86,12,225.67000000000002
R02092,25,23,379.28
R02093,28,18,251.03
R02094,44,16,237.24
R02095,41,12,170.6
R02096,35,15,226.93
R02097,27,21,362.95
R02098,28,13,225.74
R02099,32,26,374.43
R02100,59,17,272.55
R02101,61,25,358.23
R02102,24,20,349.45
R02103,45,22,338.2
R02104,30,19,292.6
R02105,24,23,339.72
R02106,26,24,383.26
R02107,30,25,367.51
R02108,33,19,267.87
R02109,25,21,300.13
R02110,88,23,357.53000000000003
R02111,33,22,360.83
R02112,41,23,364.08
R02113,49,23,362.11
R02114,23,15,203.96
R02115,118,10,140.76
R02116,31,21,286.13
R02117,35,23,363.94
R02118,55,23,370.43
R02119,27,16,248.89000000000001
R02120,30,25,367.33
R02121,32,11,149.34
R02122,29,19,238.75
R02123,35,21,272.99
R02124,25,20,359.36
R02125,29,32,443.3
R02126,22,15,200.86
R02127,51,25,467.08000000000004
R02128,26,26,427.26
R02129,36,23,379.59000000000003
R02130,19,24,365.76
R02131,27,26,399.26
R02132,30,29,488.76
R02133,35,19,269.82
R02134,23,25,502.0
R02135,21,20,297.0
R02136,37,23,412.64
R02137,27,19,335.0
R02138,35,17,237.4
R02139,34,14,215.23
R02140,24,12,163.78
R02141,53,19,298.27
R02142,23,33,493.93
R02143,36,14,211.44
R02144,22,25,398.2
R02145,24,15,227.06
R02146,26,14,235.94
R02147,25,22,367.83
R02148,24,17,277.0
R02149,21,17,249.01
R02150,22,19,248.57
R02151,28,19,285.95
R02152,25,24,408.86
R02153,22,15,226.59
R02154,46,19,288.51
R02155,35,16,227.36
R02156,49,20,282.13
R02157,65,20,317.31
R02158,79,14,208.64
R02159,29,29,450.86
R02160,26,16,221.62
R02161,42,21,296.36
R02162,25,13,232.82999999999998
R02163,26,18,262.38
R02164,101,18,270.24
R02165,35,24,348.82
R02166,59,16,285.49
R02167,34,20,284.13
R02168,43,15,227.69
R02169,29,19,288.23
R02170,24,28,432.46999999999997
R02171,42,14,258.04
R02172,32,20,295.6
